campaign_id,bank_name,campaign_name,category,campaign_type,linked_product_type,main_benefit,target_audience,installment,maturity,pricing,financing_amount,discount_cashback,reward,points,min_spend,max_benefit,min_transaction,max_transaction,start_date,end_date,expense_status,conditions_summary,source_url,source_checked_at,verification_status
235,Türkiye Finans,Âlâ Kart ile Sağlık Harcamanıza 3 Aya Kadar Kâr Paysız Taksit!,Kart / Taksit Kampanyası,card_campaign,,3 taksit,Kart Sahipleri,,,,,,,,,,250.000 TL,500.000 TL,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ Kart ile Sağlık Harcamanıza 3 Aya Kadar Kâr Paysız Taksit! Sayfa İçeriği Kampanyadan Nasıl Yararlanırım? Kampanyaya katılmak için Mobil Şube üzerinden “Kampanyaya Katıl” butonuna tıklamanız ve kampanya koşullarını sağlamanız yeterlidir. Kampanya Detayı: Âlâ Kredi Kartınız ile 1.000 TL – 250.000 TL arasındaki Sağlık harcamalarınızı 3 ay , 250.000 TL - 500.000 TL arasındaki harcamalarınızı ise kâr paysız 2 aya kadar taksitlendirebilirsiniz. Kampanya ayın ilk ve son günleri arasında geçerlidir. Harcamalar otomatik olarak taksite bölünmeyecektir. Her müşteri harcamasını kampanya koşullarında belirtilen kanallardan biri aracılığı ile kendis",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-saglik-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
238,Türkiye Finans,Âlâ Kart vergi ödemelerinize 3 Aya Kadar Kâr Paysız Taksit!,Kart / Taksit Kampanyası,card_campaign,,2 taksit,Kart Sahipleri,,,,,,,,,,250.000 TL,500.000 TL,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ Kart vergi ödemelerinize 3 Aya Kadar Kâr Paysız Taksit! Sayfa İçeriği Kampanyadan Nasıl Yararlanırım? Kampanyaya katılmak için ödeme yapıldıktan sonra Mobil/İnternet Şube üzerinden ya da 0850 222 2244 numaralı Çağrı Merkezimiz aracılığı ile yapılmalıdır. Kampanya ayın ilk ve son günleri arasında geçerlidir. Yalnızca 1.000 TL – 250.000 TL tutar aralığındaki harcamalar kâr paysız 3 ay, 250.000 TL ile 500.000 TL arasındaki ödemeler 2 taksite bölünebilir. Harcamalar otomatik olarak taksite bölünmeyecektir. Her müşteri harcamasını kampanya koşullarında belirtilen kanallardan biri aracılığı ile kendisi bölmelidir. Taksitlendirme işlemi ödeme",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-vergi-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
233,Türkiye Finans,Âlâ Kredi Kartınızdan Otomatik Fatura Ödeme Talimatına 500 TL’ye Varan Bonus Fırsatları Yakalayın!,Kart / Taksit Kampanyası,card_campaign,,500 TL ödül,Kart Sahipleri,,,,,,500 TL,,,500 TL,,,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ Kredi Kartınızdan Otomatik Fatura Ödeme Talimatına 500 TL’ye Varan Bonus Fırsatları Yakalayın! Sayfa İçeriği Kampanyadan Nasıl Yararlanırım? Kampanyaya katılmak için Mobil Şube üzerinden “Kampanyaya Katıl” butonuna tıklamanız ve kampanya koşullarını sağlamanız yeterlidir. Kampanya Detayı: Âlâ Kredi Kartınızdan her yeni otomatik fatura ödeme talimatı için 100 TL, toplamda 5 adet talimatınıza 500 TL Bonus kazanılacaktır. Kampanya Koşulları Kampanya ayın ilk ve son günleri arasında geçerlidir. Her müşteri kampanyadan sadece 1 kez yararlanabilir. Otomatik fatura ödeme Kampanyadan Bonus kazanılabilmesi için; talimatın tanımlandığı ayı takip",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-ofot-nisan-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
230,Türkiye Finans,Âlâ ile HGS alarak vereceğiniz HGS talimatına 700 TL Bonus!,Kart / Taksit Kampanyası,card_campaign,,700 TL ödül,Âlâ Kart Sahipleri,,,,,,700 TL,,,700 TL,,,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ ile HGS alarak vereceğiniz HGS talimatına 700 TL Bonus! Sayfa İçeriği Kampanyadan Nasıl Yararlanırım? Kampanyaya katılmak için Mobil Şube üzerinden “Kampanyaya Katıl” butonuna tıklamanız ve kampanya koşullarını sağlamanız yeterlidir. Kampanya Detayı: Âlâ Kart İle HGS etiketi alıp HGS talimatı vererek ödemenizi gerçekleştirin, 700 TL Bonus kazanın. Kampanya ayın ilk ve son günleri arasında geçerlidir. Kampanyadan yararlanabilmek için Türkiye Finans Mobil > Kampanyalar sayfasındaki ilgili kampanyaya katılım talebinin iletilmesi gerekmektedir. Kriterlerin gerçekleştirme durumunu “Kriterler”, avantajın kazanım durumunu “Avantajlar” sekmesi",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-hgs-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
241,Türkiye Finans,Âlâ Kart ile Bonuslarınız Mil Puanına Dönüşüyor!,Puan Kampanyası,points_campaign,,Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ Kart ile Bonuslarınız Mil Puanına Dönüşüyor!,Kart Sahipleri,,,,,,,,,,1.500.000 TL,5.000.000 TL,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ Kart ile Bonuslarınız Mil Puanına Dönüşüyor! Sayfa İçeriği Âlâ ve Âlâ Private müşterileri Âlâ Kartlarında biriken bonuslarını diledikleri zaman uçak bileti alımında mil puan olarak kullanabiliyor, bonusların yeterli olmadığı durumda harcama sözü vererek AvansMil avantajından yararlanabiliyor. Âlâ Kartınız ile kampanya, harcama sözü ve alışverişlerinizden biriken bonuslarınızı Âlâ müşterisiyseniz 2 kat, Âlâ Private müşterisiyseniz 3 kat değerinde “Mil Puan” olarak yurt içi ve yurt dışı uçak bileti alımlarınızda kullanabilir ve dünyanın her yerine Âlâ ayrıcalığı ile uçabilirsiniz. Mil Ayrıcalığından Nasıl Yararlanırım? Mil puan ayrıcalığ",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/mil-ayricaligi.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
209,Türkiye Finans,"BES ile Hem Yarınınıza Değer Katın, Hem de 650 TL Bonus Kazanın!",Sigorta Kampanyası,insurance_campaign,,1.950 TL ödül,Kart Sahipleri,,,,,,1.950 TL,,,1.950 TL,,,,,,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Türkiye Finans kredi kartlarınızı kullanarak satın alacağınız her yeni BES sözleşmesi için 650 TL bonus sizi bekliyor. Şimdi kendinize ve sevdiklerinize güvenli bir gelecek armağan etmenin tam zamanı! Siz de hemen Türkiye Finans şubelerine gelin, BES sözleşmenizi Türkiye Finans kredi kartınızı kullanarak satın alın; satın aldığınız her yeni BES sözleşmesi için 650 TL bonus kazanma fırsatını kaçırmay",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/bes-ile-yarininiza-deger-katin.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
224,Türkiye Finans,Âlâ Müşterilere Özel Âlâ BES ile Geleceğe Yatırım Yapın!,Sigorta Kampanyası,insurance_campaign,,%20 indirim/iade,Âlâ Bankacılık Müşterileri,,,,,%20,,,,,,,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Âlâ Müşterilere Özel Âlâ BES ile Geleceğe Yatırım Yapın! Sayfa İçeriği Türkiye Finans Katılım Bankası’nın özel müşterileri için tasarlanan Bereket Emeklilik Âlâ Katılım Bireysel Emeklilik Planı, geleceğe güvenle yatırım yapma imkânı sunar. Plan kapsamında sunulan özel avantajlar ve asistans hizmetleri sayesinde, birikim hedeflerinize daha hızlı ulaşabilir; mevcut yaşam standardınızı emeklilik döneminizde de sürdürebilmeniz için düzenli birikim yapabilirsiniz. Geniş fon alternatifleri arasından yatırım tercihleriniz, ihtiyaçlarınız ve beklentileriniz doğrultusunda size en uygun fonları seçebilir; profesyonel portföy yönetimi hizmeti ile bir",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-bes-2026.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
219,Türkiye Finans,Mobil’den Müşteri Olan KOBİ’lerimize Avantaj Paketi,Yeni Müşteri Kampanyası,new_customer_campaign,,%50 indirim/iade,"Ticari Müşteriler,Kart Sahipleri,Yeni Müşteriler",,,,,%50,,,,,,,,2026-12-31,,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Hesabınızı şubeye gitmeden Mobil’den açın, size özel avantaj paketinin sunduğu fırsatlardan hemen yararlanmaya başlayın. Siz de şimdi mobilden Türkiye Finanslı olun; aidatsız Business Kart avantajından ücretsiz para transferine, indirimli kiralık kasa fırsatından size özel canlı destek hizmetine kadar birçok ayrıcalıktan yararlanmaya hemen başlayın! KOBİ Avantaj Paketi Nedir? KOBİ Avantaj Paketi, so",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/tuzel-onbarding-avantaj-paketi.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
237,Türkiye Finans,TÜSHAD Üyeleri Âlâ Bankacılık Dünyası ile Daha Ayrıcalıklı!,Yeni Müşteri Kampanyası,new_customer_campaign,,4 taksit · %50 indirim/iade · 1.000 TL ödül,"TÜSHAD Üyeleri,Kart Sahipleri,Yeni Müşteriler",4 taksit,,,,%50,1.000 TL,,,11.000 TL,,,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi TÜSHAD Üyeleri Âlâ Bankacılık Dünyası ile Daha Ayrıcalıklı! Sayfa İçeriği Mobilden “TUSHAD” koduyla müşteri olan Tüm Sivil Havacılar Derneği üyelerine özel birçok avantaj Âlâ Bankacılık Dünyası ile Türkiye Finans’ta. Üst seviye bankacılık deneyimi ile birlikte dosya masrafsız ihtiyaç finansmanı, yatırım fırsatları, ücretsiz EFT, Havale, FAST, indirimli kiralık kasa ayrıcalıkları sizi bekliyor. Benzersiz avantajların yanı sıra “Kazancı Bol Hoş Geldin Paketi” ile 11.000 TL’ye varan bonus kazanma şansı yakalayabilir, Âlâ Bankacılık Dünyası’nın sunduğu üst seviye bankacılık deneyiminin kapılarını aralayabilirsiniz. Avantajlı Âlâ Bankacılık Pak",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-tushad-kampanyasi.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
220,Türkiye Finans,Yakınını Mobil Şubeye Davet Et Bonus Kazan,Yeni Müşteri Kampanyası,new_customer_campaign,,5.000 TL ödül,"Kart Sahipleri,Mevcut Bireysel Müşteriler,Yeni Müşteriler",,,,,,5.000 TL,,,5.000 TL,,,,,,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Sevdiklerinize fırsat verin! Mobilden Türkiye Finanslı olan her yakınınız için 500 TL, toplamda 5.000 TL bonus sizin olsun. Üstelik yakınlarınız da mobilden Türkiye Finanslı olmanın avantajlarını yaşasın. Sevdiklerinizi Türkiye Finans’a davet ederek, yeni müşterilere sunulan %0 kâr paylı 50.000 TL'ye varan İhtiyaç Finansmanı ve 11.000 TL’ye varan bonus fırsatından yararlanmalarını sağlayın. Mobilden",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/yakininizi-davet-edin.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
208,Türkiye Finans,Banka Çalışanlarına Özel İhtiyaç Finansmanı*,İhtiyaç Finansmanı,finance_campaign,İhtiyaç Finansmanı,1.000.000 TL finansman · 36 ay vade,Banka Çalışanları,,36 ay,"%3,96",1.000.000 TL,,,,,,1.000 TL,1.000.000 TL,,,Masraf bilgisi mevcut,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Banka çalışanlarına, kendi çalışanlarımıza sunduğumuz sabit ve avantajlı oranlarla 3 ay ertelemeli ihtiyaç finansmanı Türkiye Finans’ta! İhtiyaç Finansmanı* başvurunuzu hemen yapın , hem size özel kâr payı oranlarından hem de 3 ay öteleme fırsatından yararlanın. Eğitim masraflarından tadilat harcamalarına kadar hizmet alımına konu tüm ihtiyaçlarınızı kolayca karşılayın. Banka Çalışanlarına Özel Avan",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/banka-calisanlarina-ozel-ihtiyac-finansmani.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
214,Türkiye Finans,Kamu Çalışanlarına Özel İhtiyaç Finansmanı*,İhtiyaç Finansmanı,finance_campaign,İhtiyaç Finansmanı,400.000 TL finansman · 36 ay vade,Kamu Çalışanları,,36 ay,"%4,01",400.000 TL,,,,,,50.000 TL,400.000 TL,,,Masraf bilgisi mevcut,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Türkiye Finans, avantajlı İhtiyaç Finansmanı ve bankacılık çözümleriyle her zaman kamu çalışanlarının yanında. İhtiyaç Finansmanı* başvurunuzu hemen yapın , hem size özel kâr payı oranlarından hem de 3 ay öteleme fırsatından yararlanın. Beyaz eşyadan mobilyaya, eğitim masraflarından tadilat harcamalarına kadar tüm ihtiyaçlarınızı kolayca karşılayın. Kamu Çalışanlarına Özel Avantajlı İhtiyaç Finansma",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/kamu-calisanlarina-ozel-ihtiyac-finansmani.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
213,Türkiye Finans,"Mobilden Türkiye Finanslı Ol, Kâr Paysız 50.000 TL'ye Varan İhtiyaç Finansmanını Kaçırma!",İhtiyaç Finansmanı,finance_campaign,İhtiyaç Finansmanı,50.000 TL finansman · 3 ay vade,Yeni Müşteriler,,3 ay,%0,50.000 TL,,,,,50.000 TL,,,,,,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Şimdi mobilden Türkiye Finanslı olanlar %0 kar payı ile 50.000 TL'ye varan İhtiyaç Finansman ından yararlanıyor. Siz de Türkiye Finans Mobil’i hemen indirin, dakikalar içinde müşterimiz olun, hem avantajlı dijital bankacılık dünyası ile tanışın hem de aradığınız nakde kâr payı ödemeden kavuşun. Kâr Paysız 50.000 TL’ye Varan İhtiyaç Finansmanı Kampanyasından Kimler Yararlanabilir? Mobilden müşteri ol",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/ihtiyac-finansmani-kampanyasi.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
198,Türkiye Finans,Happy Bonus Kartınıza Halalbooking Ayrıcalığı,İndirim Kampanyası,discount_campaign,,%15 indirim/iade,Kart Sahipleri,,,,,,,,,,,,,,,"Halalbooking'den Happy Karta özel %15'e varan indirim! İster Umre, ister Erken Rezervasyon, ister Sömestr tatili; aradığınız tüm konaklamalarda Platinum fırsatları sizi bekliyor. Happy Bonus kartı ile %15'ye varan indirimlerden yararlanın. Halalbooking Loyalty Club (HBLC) statünüzü bir yıllığına ücretsiz yükseltin. Happy Bonus kredi kartı sahipleri, Halalbooking'e özel açılan ( https://halalbooking.com/tr/partners/turkiyefinans ) sayfadan giriş yapmalıdır. İndirim kampanyası Halalbooking'e ilk defa kayıt olan müşteriler için geçerlidir. Kart numarası ve e-posta ile yapılan kayıt sonrası, müşteriye kredi kartı seviyesine uygun HB statüsü tanımlanır. Tüm Happy Kart sahipleri Platinium statü kazanır. Kullanım Şart",https://happycard.com.tr/kampanyalar/Sayfalar/Halalbooking.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
216,Türkiye Finans,Masrafsız Bankacılık,İndirim Kampanyası,discount_campaign,,10.000 TL azami fayda,"Kart Sahipleri,Bireysel Müşteriler",,,,,,,,,10.000 TL,,,,,,Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Hayat Mobil Bankan Mobil! Bankan Mobilse İşlemlerin Masrafsız! Türk iye Finans Mobil'le temel bankacılık hizmetlerinde masraf ödeme! Masrafsız Bankacılık Bankacılık işlemlerinizi hızlı ve kolay olduğu kadar masraf ödemeden gerçekleştirmeniz de önemli. Temel bankacılık işlemlerini Mobil ve İnternet Şube’den yapan Türkiye Finans müşterileri hem temel bankacılık işlemlerine masraf ödemiyor hem de finan,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/masrafsiz-bankacilik.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
217,Türkiye Finans,Mastercard Business Kart’a özel fırsatlar MasterKOBİ’de!,İndirim Kampanyası,discount_campaign,,Kampanya stoklarla sınırlıdır.,"Ticari Müşteriler,Kart Sahipleri",,,,,,,,,,,,,,,"Dijital Bankacılık Kampanyaları Kredi Kartı Kampanyaları Maaş Ödemesi Kampanyaları Yatırım Kampanyaları Birikim / Fon Kampanyaları Sigorta Kampanyaları Finansman Kampanyaları Ticari Kampanyalar Diğer Kampanyalar Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller Sayfa Görüntüsü Sayfa İçeriği Mastercard Business Kart sahibi işletmeler MasterKOBİ'de özel ayrıcalıklar ve indirimlerden yararlanıyor. Ticari müşterilerimizin hayatını kolaylaştıracak çözümlerden hemen yararlanmak için MasterKOBİ adresini ziyaret edebilirsiniz. Ticari müşterilerimize özel tekliflerden yararlanmak için web sitesinde bulanan ""Hemen Yararlanın"" butonuna tıklayıp her kampanyanın kendine özel detaylarını okuyarak bi",https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/mastercard-business-kart-firsat.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
242,Türkiye Finans,Pilvak İş Birliği ile Pilotlara Özel Âlâ Private Dünyası,İndirim Kampanyası,discount_campaign,,4 taksit · %50 indirim/iade,Pilotlar,4 taksit,,,,,,,,11.000 TL,,,,,,"Müşterimiz Olun Anında Şifre Mobil Uygulama 0850 393 22 44 Toplama Resmi Pilvak İş Birliği ile Pilotlara Özel Âlâ Private Dünyası Sayfa İçeriği Âlâ Bankacılık ile üst seviye bankacılık deneyimine adım atın. Mobil’den “PILVAK” kodu ile müşteri olan Türkiye Havayolu Pilotları Eğitim Sosyal Yardımlaşma ve Dayanışma Vakfı üyelerine özel avantajlar, Türkiye Finans Âlâ Bankacılık Dünyası’nda sizi bekliyor. Avantajlı Âlâ Bankacılık Paketinde Neler Var? Âlâ Private’ın kişiselleştirilmiş hizmet ve çözümleri; lounge, fast track ve mil puan ile uçak bileti alımı FX İşlemlerinde Avantajlı Makas Aralıkları Yurt İçi Hisse Senedi Alım Satım İşlemlerinde Düşük Komisyon ile İşlem Yapabilme Ayrıcalığı 11.000 TL’ye varan Bonus Ka",https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/pilvak-pilot-kampanyasi.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
204,Türkiye Finans,Sevimli Dostlarınız için Petidi.com’da 250 TL İndirim Fırsatı!,İndirim Kampanyası,discount_campaign,,250 TL indirim / iade,Happy Kart Kullanıcıları,,,,,250 TL indirim / iade,,,2.000 TL,250 TL,,,,2026-12-31,,"Kampanya, Türkiye Finans müşterilerine özeldir. 31 Aralık 2026 tarihine kadar kampanya devam etmektedir. Petidi.com üzerinden TF32026 kodu ile 2.000 TL ve üzeri yapılan alışverişlerde anında 250 TL indirim uygulanır. İndirim kodu sadece Petidi.com'da, e-ticaret işleminde geçerlidir. Kampanyaya, Bireysel Âlâ, Happy Kart Silver, Gold, Platinum, Happy Zero kart ve ek kartlar dahildir. Happy Bonus Business, Türkiye Finans Siftah Kart, On Numara, On Numara Plus ve Ticari Kartlar kampanyaya dahil değildir. Kampanyaya katılacak kartının açık durumda olması ve kampanya tarihi itibariyle kredi kartlarını kullanmasını engelleyen herhangi bir durumun olmaması gerekmektedir. Harcamanın gerçekleştirildiği iş yerinin sistemd",https://happycard.com.tr/kampanyalar/Sayfalar/petidi_.aspx,2026-08-04T11:50:09+00:00,official_source_date_gated
